-78.21926879882812	16.76993179321289	25.444229125976562
136.06655883789062	-439.998779296875	375.62091064453125
-4.757480621337891	-15.153010368347168	-18.854076385498047
-7.184624671936035	-23.17228889465332	-28.596799850463867
-3.63143253326416	-11.559600830078125	-14.226094245910645
-328.9740905761719	14.827056884765625	37.136749267578125
-491.0242614746094	30.11480712890625	65.18058776855469
-240.17190551757812	-284.8628234863281	279.54736328125
-346.55218505859375	105.04753875732422	-5.079402923583984
-255.29119873046875	300.86822509765625	-231.73182678222656
-89.08482360839844	298.9912109375	-243.3785400390625
-1.6632308959960938	-5.457744598388672	-6.574535369873047
2.51009464263916	7.9544782638549805	9.853155136108398
-78.53450012207031	15.776030540466309	24.202556610107422
-85.98448181152344	-8.423187255859375	-5.678279876708984
-52.44365310668945	-363.6678771972656	326.12286376953125
-92.52123260498047	287.6502990722656	-257.471435546875
-153.55845642089844	213.58749389648438	-191.05828857421875
40.21220779418945	-163.29225158691406	104.7125473022461
158.42449951171875	-515.0213623046875	436.2140808105469
-116.99317169189453	355.30731201171875	-327.0671691894531
-410.68328857421875	20.159774780273438	48.18764877319336
-146.17849731445312	237.32244873046875	-161.9410400390625
-99.72301483154297	94.04069519042969	-32.281131744384766
-410.0155029296875	22.779455184936523	51.404884338378906
-0.4294438362121582	-1.3052682876586914	-1.6418113708496094
-47.066558837890625	-17.304336547851562	-18.98690414428711
-1.8752727508544922	-5.778257369995117	-7.291391849517822
-2.9720239639282227	-9.550901412963867	-11.818551063537598
-221.4263153076172	433.8108215332031	-378.5776672363281
-220.53952026367188	436.8561706542969	-374.8408203125
